"","layer","level","class","id","metric","value","id_park","escala"
"469",1,"class",25,NA,"pland",0.118898623279099,116,1000
"470",1,"class",33,NA,"pland",29.1145181476846,116,1000
"471",1,"class",3,NA,"pland",34.5100616530529,117,1000
"472",1,"class",5,NA,"pland",1.08284042186962,117,1000
"473",1,"class",6,NA,"pland",6.37185866741777,117,1000
"474",1,"class",11,NA,"pland",1.98416424122931,117,1000
"475",1,"class",15,NA,"pland",3.00128313460395,117,1000
"476",1,"class",19,NA,"pland",1.02337808656464,117,1000
"477",1,"class",21,NA,"pland",4.38456482959347,117,1000
"478",1,"class",24,NA,"pland",32.1472162238287,117,1000
"479",1,"class",25,NA,"pland",1.53663192814446,117,1000
"480",1,"class",33,NA,"pland",13.9580008136951,117,1000
"481",1,"class",3,NA,"pland",15.0588824855926,118,1000
"482",1,"class",6,NA,"pland",18.0938361312954,118,1000
"483",1,"class",15,NA,"pland",0.238035580055124,118,1000
"484",1,"class",21,NA,"pland",1.22776246554748,118,1000
"485",1,"class",24,NA,"pland",64.9617890253069,118,1000
"486",1,"class",25,NA,"pland",0.419694312202456,118,1000
"487",1,"class",3,NA,"pland",3.38983050847458,119,1000
"488",1,"class",6,NA,"pland",1.00381512289699,119,1000
"489",1,"class",15,NA,"pland",0.118831696791544,119,1000
"490",1,"class",19,NA,"pland",0.781787478891738,119,1000
"491",1,"class",24,NA,"pland",94.0803052098317,119,1000
"492",1,"class",25,NA,"pland",0.619175683282256,119,1000
"493",1,"class",33,NA,"pland",0.0062542998311339,119,1000
"494",1,"class",24,NA,"pland",99.9530589892036,120,1000
"495",1,"class",33,NA,"pland",0.0469410107964325,120,1000
"496",1,"class",24,NA,"pland",100,121,1000
"497",1,"class",3,NA,"pland",0.466266115909375,122,1000
"498",1,"class",6,NA,"pland",1.16097133558643,122,1000
"499",1,"class",24,NA,"pland",58.5774189510577,122,1000
"500",1,"class",25,NA,"pland",1.38941043935411,122,1000
"501",1,"class",33,NA,"pland",38.4059331580924,122,1000
"502",1,"class",24,NA,"pland",99.4805357366379,123,1000
"503",1,"class",33,NA,"pland",0.519464263362123,123,1000
"504",1,"class",3,NA,"pland",10.2258508508509,124,1000
"505",1,"class",5,NA,"pland",2.21158658658659,124,1000
"506",1,"class",6,NA,"pland",22.6601601601602,124,1000
"507",1,"class",11,NA,"pland",0.669419419419419,124,1000
"508",1,"class",15,NA,"pland",1.73298298298298,124,1000
"509",1,"class",21,NA,"pland",1.24186686686687,124,1000
"510",1,"class",24,NA,"pland",56.2625125125125,124,1000
"511",1,"class",25,NA,"pland",0.96971971971972,124,1000
"512",1,"class",33,NA,"pland",4.0259009009009,124,1000
"513",1,"class",3,NA,"pland",3.22984476715073,125,1000
"514",1,"class",6,NA,"pland",6.9134952428643,125,1000
"515",1,"class",11,NA,"pland",0.929519278918377,125,1000
"516",1,"class",15,NA,"pland",0.81685027541312,125,1000
"517",1,"class",19,NA,"pland",0.0312969454181272,125,1000
"518",1,"class",21,NA,"pland",0.625938908362544,125,1000
"519",1,"class",24,NA,"pland",87.2339759639459,125,1000
"520",1,"class",25,NA,"pland",0.187781672508763,125,1000
"521",1,"class",33,NA,"pland",0.0312969454181272,125,1000
"522",1,"class",3,NA,"pland",4.40265348269604,126,1000
"523",1,"class",6,NA,"pland",0.0219037486701295,126,1000
"524",1,"class",23,NA,"pland",3.51085800112648,126,1000
"525",1,"class",24,NA,"pland",54.3651041992615,126,1000
"526",1,"class",33,NA,"pland",37.6994805682458,126,1000
"527",1,"class",23,NA,"pland",4.68906406406406,127,1000
"528",1,"class",24,NA,"pland",31.4095345345345,127,1000
"529",1,"class",33,NA,"pland",63.9014014014014,127,1000
"530",1,"class",3,NA,"pland",4.50007823501799,128,1000
"531",1,"class",6,NA,"pland",5.08214676889376,128,1000
"532",1,"class",15,NA,"pland",0.0844938194335785,128,1000
"533",1,"class",21,NA,"pland",0.228446252542638,128,1000
"534",1,"class",23,NA,"pland",2.58175559380379,128,1000
"535",1,"class",24,NA,"pland",62.7789078391488,128,1000
"536",1,"class",33,NA,"pland",24.7441714911594,128,1000
"537",1,"class",3,NA,"pland",7.62226602834882,129,1000
"538",1,"class",5,NA,"pland",0.929315685722332,129,1000
"539",1,"class",6,NA,"pland",14.0429925842486,129,1000
"540",1,"class",11,NA,"pland",2.01821083262931,129,1000
"541",1,"class",15,NA,"pland",2.35927281829845,129,1000
"542",1,"class",19,NA,"pland",0.00625801808567227,129,1000
"543",1,"class",21,NA,"pland",0.572608654839012,129,1000
"544",1,"class",23,NA,"pland",4.59338527488344,129,1000
"545",1,"class",24,NA,"pland",41.0964047686098,129,1000
"546",1,"class",25,NA,"pland",0.650833880909916,129,1000
"547",1,"class",30,NA,"pland",0.287868831940924,129,1000
"548",1,"class",33,NA,"pland",25.8205826214838,129,1000
"549",1,"class",3,NA,"pland",11.0033476206864,130,1000
"550",1,"class",6,NA,"pland",49.2256671776742,130,1000
"551",1,"class",11,NA,"pland",0.716453399242875,130,1000
"552",1,"class",15,NA,"pland",7.78712886775334,130,1000
"553",1,"class",19,NA,"pland",0.447392297343804,130,1000
"554",1,"class",21,NA,"pland",6.46685229796953,130,1000
"555",1,"class",24,NA,"pland",13.8128461033069,130,1000
"556",1,"class",25,NA,"pland",0.556893908581798,130,1000
"557",1,"class",33,NA,"pland",9.9834183274411,130,1000
"558",1,"class",3,NA,"pland",17.4125305126119,131,1000
"559",1,"class",6,NA,"pland",23.3147649746511,131,1000
"560",1,"class",15,NA,"pland",3.7960818676848,131,1000
"561",1,"class",19,NA,"pland",0.0876259623208362,131,1000
"562",1,"class",21,NA,"pland",2.82593728484697,131,1000
"563",1,"class",24,NA,"pland",51.8933466858609,131,1000
"564",1,"class",25,NA,"pland",0.0844964636665206,131,1000
"565",1,"class",33,NA,"pland",0.585216248357013,131,1000
"566",1,"class",3,NA,"pland",6.50602409638554,132,1000
"567",1,"class",6,NA,"pland",37.8438429040839,132,1000
"568",1,"class",15,NA,"pland",1.74620560162729,132,1000
"569",1,"class",19,NA,"pland",0.168987638867157,132,1000
"570",1,"class",21,NA,"pland",2.81333124706619,132,1000
"571",1,"class",24,NA,"pland",5.73619151932405,132,1000
"572",1,"class",25,NA,"pland",0.60710373963386,132,1000
"573",1,"class",33,NA,"pland",44.578313253012,132,1000
"574",1,"class",3,NA,"pland",13.1400331550468,133,1000
"575",1,"class",6,NA,"pland",1.34184104344562,133,1000
"576",1,"class",15,NA,"pland",0.306527790810422,133,1000
"577",1,"class",19,NA,"pland",0.315911294610741,133,1000
"578",1,"class",24,NA,"pland",84.3389321572675,133,1000
"579",1,"class",25,NA,"pland",0.55675455881893,133,1000
"580",1,"class",3,NA,"pland",8.86392791214293,134,1000
"581",1,"class",6,NA,"pland",1.43299646444104,134,1000
"582",1,"class",15,NA,"pland",0.306623697631488,134,1000
"583",1,"class",19,NA,"pland",0.316010137354901,134,1000
"584",1,"class",24,NA,"pland",88.542285910954,134,1000
"585",1,"class",25,NA,"pland",0.538155877475674,134,1000
"586",1,"class",3,NA,"pland",24.3389554714147,135,1000
"587",1,"class",6,NA,"pland",14.8793691522984,135,1000
"588",1,"class",11,NA,"pland",0.0751009168570266,135,1000
"589",1,"class",21,NA,"pland",0.39427981349939,135,1000
"590",1,"class",24,NA,"pland",58.4629345683262,135,1000
"591",1,"class",25,NA,"pland",1.84936007760428,135,1000
"592",1,"class",3,NA,"pland",23.1250390942641,136,1000
"593",1,"class",6,NA,"pland",16.6823043723025,136,1000
"594",1,"class",21,NA,"pland",0.935134797022581,136,1000
"595",1,"class",24,NA,"pland",57.5498842809783,136,1000
"596",1,"class",25,NA,"pland",1.70763745543254,136,1000
"597",1,"class",3,NA,"pland",18.6958290309459,137,1000
"598",1,"class",6,NA,"pland",14.9942113332708,137,1000
"599",1,"class",21,NA,"pland",0.97937983040771,137,1000
"600",1,"class",24,NA,"pland",63.6315278951156,137,1000
"601",1,"class",25,NA,"pland",1.69905191026002,137,1000
"602",1,"class",3,NA,"pland",11.0937255515569,138,1000
"603",1,"class",6,NA,"pland",12.0982631826005,138,1000
"604",1,"class",21,NA,"pland",0.65091534971053,138,1000
"605",1,"class",24,NA,"pland",74.4859959317791,138,1000
"606",1,"class",25,NA,"pland",1.671099984353,138,1000
"607",1,"class",3,NA,"pland",8.25148576790741,139,1000
"608",1,"class",6,NA,"pland",2.83077885517673,139,1000
"609",1,"class",24,NA,"pland",87.1911166718799,139,1000
"610",1,"class",25,NA,"pland",1.72661870503597,139,1000
"611",1,"class",3,NA,"pland",7.51900872993523,140,1000
"612",1,"class",6,NA,"pland",7.54404080227792,140,1000
"613",1,"class",21,NA,"pland",0.403642166525861,140,1000
"614",1,"class",24,NA,"pland",82.9375136894146,140,1000
"615",1,"class",25,NA,"pland",1.59579461184643,140,1000
"616",1,"class",3,NA,"pland",2.54364557912521,141,1000
"617",1,"class",24,NA,"pland",97.4563544208748,141,1000
"618",1,"class",3,NA,"pland",11.4931022617074,142,1000
"619",1,"class",6,NA,"pland",1.0980073200488,142,1000
"620",1,"class",21,NA,"pland",0.222104044796196,142,1000
"621",1,"class",24,NA,"pland",87.1836581474646,142,1000
"622",1,"class",33,NA,"pland",0.00312822598304502,142,1000
"623",1,"class",3,NA,"pland",7.86780583982725,143,1000
"624",1,"class",6,NA,"pland",13.6325227678152,143,1000
"625",1,"class",15,NA,"pland",0.106406284229963,143,1000
"626",1,"class",21,NA,"pland",0.916971802334679,143,1000
"627",1,"class",24,NA,"pland",77.056927362063,143,1000
"628",1,"class",25,NA,"pland",0.419365943729853,143,1000
"629",1,"class",24,NA,"pland",100,144,1000
"630",1,"class",3,NA,"pland",6.2842299627578,145,1000
"631",1,"class",6,NA,"pland",11.413638781961,145,1000
"632",1,"class",21,NA,"pland",0.115795074014959,145,1000
"633",1,"class",24,NA,"pland",81.9735236128063,145,1000
"634",1,"class",25,NA,"pland",0.212812568459925,145,1000
"635",1,"class",3,NA,"pland",7.84737221022318,146,1000
"636",1,"class",6,NA,"pland",51.8546342379566,146,1000
"637",1,"class",11,NA,"pland",1.51187904967603,146,1000
"638",1,"class",15,NA,"pland",6.53895514445801,146,1000
"639",1,"class",19,NA,"pland",0.447616364603875,146,1000
"640",1,"class",21,NA,"pland",7.63451967320875,146,1000
"641",1,"class",24,NA,"pland",7.69086299183022,146,1000
"642",1,"class",25,NA,"pland",0.55717281747895,146,1000
"643",1,"class",33,NA,"pland",15.9169875105644,146,1000
"644",1,"class",3,NA,"pland",0.676098660323025,147,1000
"645",1,"class",24,NA,"pland",99.323901339677,147,1000
"646",1,"class",3,NA,"pland",11.814002939429,148,1000
"647",1,"class",6,NA,"pland",3.70242971950342,148,1000
"648",1,"class",15,NA,"pland",2.24209637574658,148,1000
"649",1,"class",21,NA,"pland",1.84496075549579,148,1000
"650",1,"class",24,NA,"pland",79.724194002314,148,1000
"651",1,"class",25,NA,"pland",0.115700928734482,148,1000
"652",1,"class",33,NA,"pland",0.556615278776697,148,1000
"653",1,"class",3,NA,"pland",0.240948774916294,149,1000
"654",1,"class",24,NA,"pland",99.7590512250837,149,1000
"655",1,"class",3,NA,"pland",0.00312969454181272,150,1000
"656",1,"class",24,NA,"pland",99.9968703054582,150,1000
"657",1,"class",3,NA,"pland",8.48109578759733,151,1000
"658",1,"class",6,NA,"pland",3.89029615035807,151,1000
"659",1,"class",11,NA,"pland",0.487850642649404,151,1000
"660",1,"class",21,NA,"pland",0.365887981987053,151,1000
"661",1,"class",24,NA,"pland",86.6153798042343,151,1000
"662",1,"class",25,NA,"pland",0.159489633173844,151,1000
"663",1,"class",3,NA,"pland",16.4611629216999,152,1000
"664",1,"class",6,NA,"pland",7.21975339550604,152,1000
"665",1,"class",11,NA,"pland",0.941979094948989,152,1000
"666",1,"class",21,NA,"pland",0.932590598986042,152,1000
"667",1,"class",24,NA,"pland",74.2849095574889,152,1000
"668",1,"class",25,NA,"pland",0.159604431370095,152,1000
"669",1,"class",3,NA,"pland",15.4276778733385,153,1000
"670",1,"class",6,NA,"pland",8.4659890539484,153,1000
"671",1,"class",11,NA,"pland",0.612978889757623,153,1000
"672",1,"class",21,NA,"pland",0.781860828772478,153,1000
"673",1,"class",24,NA,"pland",74.5519937451134,153,1000
"674",1,"class",25,NA,"pland",0.159499609069586,153,1000
"675",1,"class",3,NA,"pland",3.21924665248405,154,1000
"676",1,"class",6,NA,"pland",9.59829808534601,154,1000
"677",1,"class",15,NA,"pland",0.666374671505444,154,1000
"678",1,"class",21,NA,"pland",0.606932799399324,154,1000
"679",1,"class",24,NA,"pland",85.8528344387436,154,1000
"680",1,"class",33,NA,"pland",0.0563133525215868,154,1000
"681",1,"class",3,NA,"pland",0.531914893617021,155,1000
"682",1,"class",6,NA,"pland",1.32978723404255,155,1000
"683",1,"class",24,NA,"pland",62.1057571964956,155,1000
"684",1,"class",25,NA,"pland",1.39236545682103,155,1000
"685",1,"class",33,NA,"pland",34.6401752190238,155,1000
"686",1,"class",3,NA,"pland",10.826371288213,156,1000
"687",1,"class",6,NA,"pland",53.3308301260991,156,1000
"688",1,"class",11,NA,"pland",2.39682092681248,156,1000
"689",1,"class",15,NA,"pland",7.58471791983479,156,1000
"690",1,"class",19,NA,"pland",0.447448293125567,156,1000
"691",1,"class",21,NA,"pland",9.2743828029663,156,1000
"692",1,"class",24,NA,"pland",7.73803936293376,156,1000
"693",1,"class",25,NA,"pland",0.556963609624832,156,1000
"694",1,"class",33,NA,"pland",7.84442567039019,156,1000
"695",1,"class",3,NA,"pland",9.48599299649825,157,1000
"696",1,"class",6,NA,"pland",53.1547023511756,157,1000
"697",1,"class",11,NA,"pland",2.33241620810405,157,1000
"698",1,"class",15,NA,"pland",6.99724862431216,157,1000
"699",1,"class",19,NA,"pland",0.447098549274637,157,1000
"700",1,"class",21,NA,"pland",9.3671835917959,157,1000
"701",1,"class",24,NA,"pland",7.43496748374187,157,1000
"702",1,"class",25,NA,"pland",0.556528264132066,157,1000
"703",1,"class",33,NA,"pland",10.2238619309655,157,1000
"704",1,"class",3,NA,"pland",21.1601639498138,158,1000
"705",1,"class",6,NA,"pland",8.21939238446857,158,1000
"706",1,"class",11,NA,"pland",2.16826757610838,158,1000
"707",1,"class",15,NA,"pland",1.65827101780295,158,1000
"708",1,"class",21,NA,"pland",5.05303338443728,158,1000
"709",1,"class",24,NA,"pland",53.3681674540847,158,1000
"710",1,"class",33,NA,"pland",8.37270423328432,158,1000
"711",1,"class",3,NA,"pland",18.5662454647817,159,1000
"712",1,"class",6,NA,"pland",5.89891154760415,159,1000
"713",1,"class",11,NA,"pland",2.00800700613036,159,1000
"714",1,"class",15,NA,"pland",1.43563117728012,159,1000
"715",1,"class",21,NA,"pland",3.83460527961967,159,1000
"716",1,"class",24,NA,"pland",60.881396221694,159,1000
"717",1,"class",33,NA,"pland",7.37520330289003,159,1000
"718",1,"class",3,NA,"pland",16.9815451986237,160,1000
"719",1,"class",6,NA,"pland",23.296840788239,160,1000
"720",1,"class",15,NA,"pland",3.73475132937129,160,1000
"721",1,"class",19,NA,"pland",0.0875821082264623,160,1000
"722",1,"class",21,NA,"pland",2.77447607131686,160,1000
"723",1,"class",24,NA,"pland",52.4554269627776,160,1000
"724",1,"class",25,NA,"pland",0.0844541757898029,160,1000
"725",1,"class",33,NA,"pland",0.584923365655302,160,1000
"726",1,"class",3,NA,"pland",13.9122549172895,161,1000
"727",1,"class",6,NA,"pland",23.2683948841427,161,1000
"728",1,"class",15,NA,"pland",3.47415491416242,161,1000
"729",1,"class",19,NA,"pland",0.0781763031989743,161,1000
"730",1,"class",21,NA,"pland",2.37968666937678,161,1000
"731",1,"class",24,NA,"pland",56.2275243128303,161,1000
"732",1,"class",25,NA,"pland",0.0750492510710153,161,1000
"733",1,"class",33,NA,"pland",0.584758747928328,161,1000
"734",1,"class",3,NA,"pland",0.450365922311878,162,1000
"735",1,"class",6,NA,"pland",0.866328892224933,162,1000
"736",1,"class",24,NA,"pland",74.7294676925002,162,1000
"737",1,"class",25,NA,"pland",1.38862826046163,162,1000
"738",1,"class",33,NA,"pland",22.5652092325014,162,1000
"739",1,"class",24,NA,"pland",44.872235949082,163,1000
"740",1,"class",25,NA,"pland",1.38867169173991,163,1000
"741",1,"class",33,NA,"pland",53.7390923591781,163,1000
"742",1,"class",24,NA,"pland",99.6557874644053,164,1000
"743",1,"class",33,NA,"pland",0.344212535594705,164,1000
"744",1,"class",24,NA,"pland",99.3928772610628,165,1000
"745",1,"class",33,NA,"pland",0.607122738937222,165,1000
"746",1,"class",3,NA,"pland",5.51419992493432,166,1000
"747",1,"class",6,NA,"pland",16.7083698235956,166,1000
"748",1,"class",15,NA,"pland",2.26135368447391,166,1000
"749",1,"class",21,NA,"pland",1.09158013261604,166,1000
"750",1,"class",24,NA,"pland",74.214938070812,166,1000
"751",1,"class",33,NA,"pland",0.209558363568122,166,1000
"752",1,"class",3,NA,"pland",7.61189358372457,167,1000
"753",1,"class",6,NA,"pland",6.51643192488263,167,1000
"754",1,"class",11,NA,"pland",0.5320813771518,167,1000
"755",1,"class",24,NA,"pland",50.3380281690141,167,1000
"756",1,"class",25,NA,"pland",0.757433489827856,167,1000
"757",1,"class",33,NA,"pland",34.2441314553991,167,1000
"758",1,"class",3,NA,"pland",6.05169284686151,168,1000
"759",1,"class",6,NA,"pland",7.01545778834721,168,1000
"760",1,"class",24,NA,"pland",86.8452343701108,168,1000
"761",1,"class",25,NA,"pland",0.0876149946805182,168,1000
"762",1,"class",3,NA,"pland",5.87683064213293,169,1000
"763",1,"class",6,NA,"pland",6.53398422831393,169,1000
"764",1,"class",24,NA,"pland",87.5015646513957,169,1000
"765",1,"class",25,NA,"pland",0.0876204781574665,169,1000
"766",1,"class",3,NA,"pland",6.34935536362498,170,1000
"767",1,"class",6,NA,"pland",7.57604205782952,170,1000
"768",1,"class",24,NA,"pland",85.986982100388,170,1000
"769",1,"class",25,NA,"pland",0.0876204781574665,170,1000
"770",1,"class",3,NA,"pland",6.75176772417245,171,1000
"771",1,"class",6,NA,"pland",7.86246167323697,171,1000
"772",1,"class",24,NA,"pland",85.2981665728052,171,1000
"773",1,"class",25,NA,"pland",0.0876040297853701,171,1000
"774",1,"class",3,NA,"pland",6.94283658208442,172,1000
"775",1,"class",6,NA,"pland",8.48847032320641,172,1000
"776",1,"class",24,NA,"pland",84.4810863239573,172,1000
"777",1,"class",25,NA,"pland",0.0876067707518538,172,1000
"778",1,"class",3,NA,"pland",7.50696248083362,173,1000
"779",1,"class",6,NA,"pland",12.7170885877898,173,1000
"780",1,"class",15,NA,"pland",0.190881497011609,173,1000
"781",1,"class",21,NA,"pland",0.234690365178208,173,1000
"782",1,"class",24,NA,"pland",78.9060299777826,173,1000
"783",1,"class",25,NA,"pland",0.444347091404074,173,1000
"784",1,"class",3,NA,"pland",11.5105437707277,174,1000
"785",1,"class",6,NA,"pland",17.455102934735,174,1000
"786",1,"class",15,NA,"pland",0.23778236656029,174,1000
"787",1,"class",21,NA,"pland",1.04811964207496,174,1000
"788",1,"class",24,NA,"pland",69.329203429072,174,1000
"789",1,"class",25,NA,"pland",0.419247856829986,174,1000
"790",1,"class",3,NA,"pland",7.30020652105889,175,1000
"791",1,"class",6,NA,"pland",12.9419863570937,175,1000
"792",1,"class",21,NA,"pland",0.954377620627073,175,1000
"793",1,"class",24,NA,"pland",78.3872582764879,175,1000
"794",1,"class",25,NA,"pland",0.416171224732461,175,1000
"795",1,"class",24,NA,"pland",100,176,1000
"796",1,"class",3,NA,"pland",9.54973559873588,177,1000
"797",1,"class",6,NA,"pland",1.99004975124378,177,1000
"798",1,"class",11,NA,"pland",0.294126850026597,177,1000
"799",1,"class",24,NA,"pland",87.7342845520824,177,1000
"800",1,"class",25,NA,"pland",0.42867423886855,177,1000
"801",1,"class",33,NA,"pland",0.00312900904283613,177,1000
"802",1,"class",3,NA,"pland",4.00863687570409,178,1000
"803",1,"class",6,NA,"pland",0.168982350732257,178,1000
"804",1,"class",15,NA,"pland",0.776067092251846,178,1000
"805",1,"class",19,NA,"pland",2.81637251220428,178,1000
"806",1,"class",21,NA,"pland",0.209663287019652,178,1000
"807",1,"class",24,NA,"pland",91.9389160095131,178,1000
"808",1,"class",25,NA,"pland",0.0813618725747903,178,1000
"809",1,"class",3,NA,"pland",1.09841965263652,179,1000
"810",1,"class",15,NA,"pland",0.378657487091222,179,1000
"811",1,"class",19,NA,"pland",2.71006102331404,179,1000
"812",1,"class",21,NA,"pland",0.153340635268346,179,1000
"813",1,"class",24,NA,"pland",95.5781567829761,179,1000
"814",1,"class",25,NA,"pland",0.0813644187138163,179,1000
"815",1,"class",3,NA,"pland",1.0600043775992,180,1000
"816",1,"class",19,NA,"pland",1.21009349301148,180,1000
"817",1,"class",24,NA,"pland",97.648603858541,180,1000
"818",1,"class",25,NA,"pland",0.0812982708483162,180,1000
"819",1,"class",3,NA,"pland",1.05763815007197,181,1000
"820",1,"class",19,NA,"pland",1.05763815007197,181,1000
"821",1,"class",24,NA,"pland",97.8033669190813,181,1000
"822",1,"class",25,NA,"pland",0.0813567807747669,181,1000
"823",1,"class",3,NA,"pland",1.02251407129456,182,1000
"824",1,"class",15,NA,"pland",1.08505315822389,182,1000
"825",1,"class",19,NA,"pland",3.25828642901814,182,1000
"826",1,"class",21,NA,"pland",0.34396497811132,182,1000
"827",1,"class",24,NA,"pland",94.1181988742964,182,1000
"828",1,"class",25,NA,"pland",0.17198248905566,182,1000
"829",1,"class",3,NA,"pland",0.284748732711684,183,1000
"830",1,"class",6,NA,"pland",0.788534952124664,183,1000
"831",1,"class",24,NA,"pland",49.2302396895926,183,1000
"832",1,"class",25,NA,"pland",1.38932348707679,183,1000
"833",1,"class",33,NA,"pland",48.3071531384943,183,1000
"834",1,"class",24,NA,"pland",100,184,1000
"835",1,"class",24,NA,"pland",100,185,1000
"836",1,"class",24,NA,"pland",63.8821100056317,186,1000
"837",1,"class",25,NA,"pland",0.15017833677492,186,1000
"838",1,"class",33,NA,"pland",35.9677116575934,186,1000
"839",1,"class",3,NA,"pland",3.6343715761465,187,1000
"840",1,"class",6,NA,"pland",0.760682422914384,187,1000
"841",1,"class",24,NA,"pland",95.6049460009391,187,1000
"842",1,"class",3,NA,"pland",3.04916187140355,188,1000
"843",1,"class",6,NA,"pland",0.309607205404053,188,1000
"844",1,"class",24,NA,"pland",96.6412309231924,188,1000
"845",1,"class",3,NA,"pland",9.86351968947599,189,1000
"846",1,"class",6,NA,"pland",18.2182432855444,189,1000
"847",1,"class",19,NA,"pland",0.287985976335065,189,1000
"848",1,"class",21,NA,"pland",0.169035246979278,189,1000
"849",1,"class",24,NA,"pland",57.2434733612972,189,1000
"850",1,"class",25,NA,"pland",1.04551430539035,189,1000
"851",1,"class",33,NA,"pland",13.1722281349778,189,1000
"852",1,"class",3,NA,"pland",10.7780492388649,190,1000
"853",1,"class",6,NA,"pland",0.460439766961098,190,1000
"854",1,"class",19,NA,"pland",0.134686462444403,190,1000
"855",1,"class",24,NA,"pland",88.0943431685773,190,1000
"856",1,"class",25,NA,"pland",0.53248136315229,190,1000
"857",1,"class",3,NA,"pland",24.2838378784088,191,1000
"858",1,"class",6,NA,"pland",1.46047035276457,191,1000
"859",1,"class",15,NA,"pland",0.306479859894921,191,1000
"860",1,"class",19,NA,"pland",0.547285464098074,191,1000
"861",1,"class",21,NA,"pland",0.450337753314986,191,1000
"862",1,"class",24,NA,"pland",70.9594696022017,191,1000
"863",1,"class",25,NA,"pland",1.81073304978734,191,1000
"864",1,"class",36,NA,"pland",0.181386039529647,191,1000
"865",1,"class",3,NA,"pland",25.8229036295369,192,1000
"866",1,"class",6,NA,"pland",1.78035043804756,192,1000
"867",1,"class",11,NA,"pland",0.00625782227784731,192,1000
"868",1,"class",15,NA,"pland",0.306633291614518,192,1000
"869",1,"class",19,NA,"pland",0.54755944931164,192,1000
"870",1,"class",21,NA,"pland",0.450563204005006,192,1000
"871",1,"class",24,NA,"pland",68.9173967459324,192,1000
"872",1,"class",25,NA,"pland",1.8116395494368,192,1000
"873",1,"class",36,NA,"pland",0.356695869837297,192,1000
"874",1,"class",24,NA,"pland",100,193,1000
"875",1,"class",3,NA,"pland",15.2411354176447,194,1000
"876",1,"class",5,NA,"pland",0.103276687634964,194,1000
"877",1,"class",6,NA,"pland",3.57399931148875,194,1000
"878",1,"class",11,NA,"pland",0.131443056989954,194,1000
"879",1,"class",19,NA,"pland",0.128313460394955,194,1000
"880",1,"class",24,NA,"pland",60.7736362782837,194,1000
"881",1,"class",25,NA,"pland",1.04215566613464,194,1000
"882",1,"class",33,NA,"pland",19.0060401214283,194,1000
"883",1,"class",19,NA,"pland",0.12828535669587,195,1000
"884",1,"class",24,NA,"pland",40.8448060075094,195,1000
"885",1,"class",25,NA,"pland",1.1107634543179,195,1000
"886",1,"class",33,NA,"pland",57.9161451814768,195,1000
"887",1,"class",3,NA,"pland",2.7505710798886,196,1000
"888",1,"class",5,NA,"pland",0.103263760678412,196,1000
"889",1,"class",6,NA,"pland",0.265982413868636,196,1000
"890",1,"class",11,NA,"pland",0.0719717119879839,196,1000
"891",1,"class",19,NA,"pland",0.128297399630754,196,1000
"892",1,"class",24,NA,"pland",82.5765872891698,196,1000
"893",1,"class",25,NA,"pland",1.08583408955784,196,1000
"894",1,"class",33,NA,"pland",13.0174922552179,196,1000
"895",1,"class",19,NA,"pland",0.128289370756281,197,1000
"896",1,"class",24,NA,"pland",82.0989392659345,197,1000
"897",1,"class",25,NA,"pland",1.54885947620389,197,1000
"898",1,"class",33,NA,"pland",16.2239118871054,197,1000
"899",1,"class",3,NA,"pland",5.90149571312347,198,1000
"900",1,"class",15,NA,"pland",0.118906064209275,198,1000
"901",1,"class",24,NA,"pland",93.7543025220602,198,1000
"902",1,"class",25,NA,"pland",0.225295700607047,198,1000
"903",1,"class",3,NA,"pland",7.26061250664748,199,1000
"904",1,"class",6,NA,"pland",13.0478305752808,199,1000
"905",1,"class",21,NA,"pland",0.95410892482873,199,1000
"906",1,"class",24,NA,"pland",78.2056495761254,199,1000
"907",1,"class",25,NA,"pland",0.531798417117653,199,1000
"908",1,"class",24,NA,"pland",100,200,1000
"909",1,"class",24,NA,"pland",59.7772006133242,201,1000
"910",1,"class",25,NA,"pland",0.685295866320368,201,1000
"911",1,"class",33,NA,"pland",39.5375035203555,201,1000
"912",1,"class",3,NA,"pland",11.7002972000626,202,1000
"913",1,"class",6,NA,"pland",4.12013139371187,202,1000
"914",1,"class",19,NA,"pland",0.782105427811669,202,1000
"915",1,"class",21,NA,"pland",0.362896918504614,202,1000
"916",1,"class",24,NA,"pland",82.7279837322071,202,1000
"917",1,"class",25,NA,"pland",0.300328484279681,202,1000
"918",1,"class",33,NA,"pland",0.00625684342249335,202,1000
"919",1,"class",3,NA,"pland",1.06382978723404,203,1000
"920",1,"class",6,NA,"pland",4.33041301627034,203,1000
"921",1,"class",15,NA,"pland",0.156445556946183,203,1000
"922",1,"class",19,NA,"pland",0.356695869837297,203,1000
"923",1,"class",21,NA,"pland",0.294117647058824,203,1000
"924",1,"class",24,NA,"pland",93.526282853567,203,1000
"925",1,"class",25,NA,"pland",0.272215269086358,203,1000
"926",1,"class",3,NA,"pland",6.97004788582517,204,1000
"927",1,"class",6,NA,"pland",16.3406466151294,204,1000
"928",1,"class",11,NA,"pland",0.585271196519671,204,1000
"929",1,"class",15,NA,"pland",0.738631028762793,204,1000
"930",1,"class",19,NA,"pland",0.528934931614034,204,1000
"931",1,"class",21,NA,"pland",0.863822728553097,204,1000
"932",1,"class",24,NA,"pland",71.7692716972865,204,1000
"933",1,"class",25,NA,"pland",2.04375449907671,204,1000
"934",1,"class",33,NA,"pland",0.159619417232637,204,1000
